t,p_total_kw,p_central_setpoint_kw,n_active,cluster_cap_kw,p_cons_ev_skoda,p_cons_ev_tesla,p_cons_ev_vw,p_mc_setpoint_ev_skoda,p_mc_setpoint_ev_tesla,p_mc_setpoint_ev_vw,p_charger_setpoint_ev_skoda,p_charger_setpoint_ev_tesla,p_charger_setpoint_ev_vw,rel_priority_ev_skoda,rel_priority_ev_tesla,rel_priority_ev_vw
117.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
117.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
118.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
119.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
120.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
121.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
122.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
123.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
124.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
125.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
126.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.10000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.2,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.30000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.60000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.7,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.80000000000001,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
127.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.20000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.70000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
128.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.20000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.70000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
129.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.20000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.70000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
130.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.20000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.4,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.70000000000002,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
131.9,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
132.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
132.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,
